,id,domain,description,chart_template_id:id,type_tax_use,name,sequence,amount,parent_id:id,child_depend,price_include,type,account_collected_id:id,account_paid_id:id,base_code_id:id,tax_code_id:id,ref_base_code_id:id,ref_tax_code_id:id,ref_base_sign,ref_tax_sign,base_sign,tax_sign
335,tax_rrenta_SERVI_38actpf,,rRENserVIGI>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Servicios de aseo y vigilancia (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT),,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_ser_B,atctn_r_renta_pf_ser_V,atctn_r_renta_pf_ser_DB,atctn_r_renta_pf_ser_DV,-1,-1,1,1
336,tax_rrenta_SERVI_38pasauto,,rRENserVIGI<AR,l10n_co_chart_template_generic,Sale,AR REN - Servicios de aseo y vigilancia (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT),,1.0,,TRUE,,percent,,,,,,,,,,
336a,tax_rrenta_SERVI_38pasauto_ASU,,rRENserVIGI<AR\,l10n_co_chart_template_generic,Sale,AR REN - Servicios de aseo y vigilancia (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT) ASIMUDO,,-0.02,tax_rrenta_SERVI_38pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ser_B,atctn_r_renta_ar_ser_V,atctn_r_renta_ar_ser_DB,atctn_r_renta_ar_ser_DV,-1,-1,1,1
336b,tax_rrenta_SERVI_38pasauto_CP,,rRENserVIGI<AR/,l10n_co_chart_template_generic,Sale,AR REN - Servicios de aseo y vigilancia (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT) CONTRAPARTIDA,,0.02,tax_rrenta_SERVI_38pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
337,tax_rrenta_SERVI_39act,,rRENserRESTd>,l10n_co_chart_template_generic,Purchase,"R REN Servicios de hoteles, restaurantes y hospedajes; declarante",,-0.025,,,,percent,co_puc_236525,co_puc_236525,atctn_r_renta_a_ser_B,atctn_r_renta_a_ser_V,atctn_r_renta_a_ser_DB,atctn_r_renta_a_ser_V,-1,-1,1,1
338,tax_rrenta_SERVI_39pas,,rRENserRESTd<,l10n_co_chart_template_generic,Sale,"R REN Servicios de hoteles, restaurantes y hospedajes; declarante",,-0.025,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_ser_B,atctn_r_renta_p_ser_V,atctn_r_renta_p_ser_DB,atctn_r_renta_p_ser_V,-1,-1,1,1
339,tax_rrenta_SERVI_39actext,,rRENserRESTd>EX,l10n_co_chart_template_generic,Purchase,"R REN EXTERIOR Servicios de hoteles, restaurantes y hospedajes; declarante",,-0.025,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_ser_B,atctn_r_renta_ext_ser_V,atctn_r_renta_ext_ser_DB,atctn_r_renta_ext_ser_DV,-1,-1,1,1
340,tax_rrenta_SERVI_39actpf,,rRENserRESTd>PF,l10n_co_chart_template_generic,Purchase,"R REN PARAISO Servicios de hoteles, restaurantes y hospedajes; declarante",,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_ser_B,atctn_r_renta_pf_ser_V,atctn_r_renta_pf_ser_DB,atctn_r_renta_pf_ser_DV,-1,-1,1,1
341,tax_rrenta_SERVI_39pasauto,,rRENserRESTd<AR,l10n_co_chart_template_generic,Sale,"AR REN - Servicios de hoteles, restaurantes y hospedajes; declarante",,1.0,,TRUE,,percent,,,,,,,,,,
341a,tax_rrenta_SERVI_39pasauto_ASU,,rRENserRESTd<AR\,l10n_co_chart_template_generic,Sale,"AR REN - Servicios de hoteles, restaurantes y hospedajes; declarante ASIMUDO",,-0.025,tax_rrenta_SERVI_39pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ser_B,atctn_r_renta_ar_ser_V,atctn_r_renta_ar_ser_DB,atctn_r_renta_ar_ser_DV,-1,-1,1,1
341b,tax_rrenta_SERVI_39pasauto_CP,,rRENserRESTd<AR/,l10n_co_chart_template_generic,Sale,"AR REN - Servicios de hoteles, restaurantes y hospedajes; declarante CONTRAPARTIDA",,0.025,tax_rrenta_SERVI_39pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
342,tax_rrenta_SERVI_40act,,rRENserTCARG>,l10n_co_chart_template_generic,Purchase,R REN Servicios de transporte nacional de carga,,-0.01,,,,percent,co_puc_236525,co_puc_236525,atctn_r_renta_a_ser_B,atctn_r_renta_a_ser_V,atctn_r_renta_a_ser_DB,atctn_r_renta_a_ser_V,-1,-1,1,1
343,tax_rrenta_SERVI_40pas,,rRENserTCARG<,l10n_co_chart_template_generic,Sale,R REN Servicios de transporte nacional de carga,,-0.01,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_ser_B,atctn_r_renta_p_ser_V,atctn_r_renta_p_ser_DB,atctn_r_renta_p_ser_V,-1,-1,1,1
344,tax_rrenta_SERVI_40actext,,rRENserTCARG>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Servicios de transporte nacional de carga,,-0.01,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_ser_B,atctn_r_renta_ext_ser_V,atctn_r_renta_ext_ser_DB,atctn_r_renta_ext_ser_DV,-1,-1,1,1
345,tax_rrenta_SERVI_40actpf,,rRENserTCARG>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Servicios de transporte nacional de carga,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_ser_B,atctn_r_renta_pf_ser_V,atctn_r_renta_pf_ser_DB,atctn_r_renta_pf_ser_DV,-1,-1,1,1
346,tax_rrenta_SERVI_40pasauto,,rRENserTCARG<AR,l10n_co_chart_template_generic,Sale,AR REN - Servicios de transporte nacional de carga,,1.0,,TRUE,,percent,,,,,,,,,,
346a,tax_rrenta_SERVI_40pasauto_ASU,,rRENserTCARG<AR\,l10n_co_chart_template_generic,Sale,AR REN - Servicios de transporte nacional de carga ASIMUDO,,-0.01,tax_rrenta_SERVI_40pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ser_B,atctn_r_renta_ar_ser_V,atctn_r_renta_ar_ser_DB,atctn_r_renta_ar_ser_DV,-1,-1,1,1
346b,tax_rrenta_SERVI_40pasauto_CP,,rRENserTCARG<AR/,l10n_co_chart_template_generic,Sale,AR REN - Servicios de transporte nacional de carga CONTRAPARTIDA,,0.01,tax_rrenta_SERVI_40pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
347,tax_rrenta_SERVI_41act,,rRENserTPERSd>,l10n_co_chart_template_generic,Purchase,R REN Servicios de transporte terrestre nacional de pasajeros; declarante,,-0.025,,,,percent,co_puc_236525,co_puc_236525,atctn_r_renta_a_ser_B,atctn_r_renta_a_ser_V,atctn_r_renta_a_ser_DB,atctn_r_renta_a_ser_V,-1,-1,1,1
348,tax_rrenta_SERVI_41pas,,rRENserTPERSd<,l10n_co_chart_template_generic,Sale,R REN Servicios de transporte terrestre nacional de pasajeros; declarante,,-0.025,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_ser_B,atctn_r_renta_p_ser_V,atctn_r_renta_p_ser_DB,atctn_r_renta_p_ser_V,-1,-1,1,1
349,tax_rrenta_SERVI_41actext,,rRENserTPERSd>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Servicios de transporte terrestre nacional de pasajeros; declarante,,-0.025,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_ser_B,atctn_r_renta_ext_ser_V,atctn_r_renta_ext_ser_DB,atctn_r_renta_ext_ser_DV,-1,-1,1,1
350,tax_rrenta_SERVI_41actpf,,rRENserTPERSd>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Servicios de transporte terrestre nacional de pasajeros; declarante,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_ser_B,atctn_r_renta_pf_ser_V,atctn_r_renta_pf_ser_DB,atctn_r_renta_pf_ser_DV,-1,-1,1,1
351,tax_rrenta_SERVI_41pasauto,,rRENserTPERSd<AR,l10n_co_chart_template_generic,Sale,AR REN - Servicios de transporte terrestre nacional de pasajeros; declarante,,1.0,,TRUE,,percent,,,,,,,,,,
351a,tax_rrenta_SERVI_41pasauto_ASU,,rRENserTPERSd<AR\,l10n_co_chart_template_generic,Sale,AR REN - Servicios de transporte terrestre nacional de pasajeros; declarante ASIMUDO,,-0.025,tax_rrenta_SERVI_41pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ser_B,atctn_r_renta_ar_ser_V,atctn_r_renta_ar_ser_DB,atctn_r_renta_ar_ser_DV,-1,-1,1,1
351b,tax_rrenta_SERVI_41pasauto_CP,,rRENserTPERSd<AR/,l10n_co_chart_template_generic,Sale,AR REN - Servicios de transporte terrestre nacional de pasajeros; declarante CONTRAPARTIDA,,0.025,tax_rrenta_SERVI_41pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
352,tax_rrenta_SERVI_42act,,rRENserGENEd>,l10n_co_chart_template_generic,Purchase,R REN Servicios en general; declarante,,-0.04,,,,percent,co_puc_236525,co_puc_236525,atctn_r_renta_a_ser_B,atctn_r_renta_a_ser_V,atctn_r_renta_a_ser_DB,atctn_r_renta_a_ser_V,-1,-1,1,1
353,tax_rrenta_SERVI_42pas,,rRENserGENEd<,l10n_co_chart_template_generic,Sale,R REN Servicios en general; declarante,,-0.04,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_ser_B,atctn_r_renta_p_ser_V,atctn_r_renta_p_ser_DB,atctn_r_renta_p_ser_V,-1,-1,1,1
354,tax_rrenta_SERVI_42actext,,rRENserGENEd>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Servicios en general; declarante,,-0.04,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_ser_B,atctn_r_renta_ext_ser_V,atctn_r_renta_ext_ser_DB,atctn_r_renta_ext_ser_DV,-1,-1,1,1
355,tax_rrenta_SERVI_42actpf,,rRENserGENEd>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Servicios en general; declarante,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_ser_B,atctn_r_renta_pf_ser_V,atctn_r_renta_pf_ser_DB,atctn_r_renta_pf_ser_DV,-1,-1,1,1
356,tax_rrenta_SERVI_42pasauto,,rRENserGENEd<AR,l10n_co_chart_template_generic,Sale,AR REN - Servicios en general; declarante,,1.0,,TRUE,,percent,,,,,,,,,,
356a,tax_rrenta_SERVI_42pasauto_ASU,,rRENserGENEd<AR\,l10n_co_chart_template_generic,Sale,AR REN - Servicios en general; declarante ASIMUDO,,-0.04,tax_rrenta_SERVI_42pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ser_B,atctn_r_renta_ar_ser_V,atctn_r_renta_ar_ser_DB,atctn_r_renta_ar_ser_DV,-1,-1,1,1
356b,tax_rrenta_SERVI_42pasauto_CP,,rRENserGENEd<AR/,l10n_co_chart_template_generic,Sale,AR REN - Servicios en general; declarante CONTRAPARTIDA,,0.04,tax_rrenta_SERVI_42pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
357,tax_rrenta_SERVI_43act,,rRENserGENEn>,l10n_co_chart_template_generic,Purchase,R REN Servicios en general; persona natural; no declarante,,-0.06,,,,percent,co_puc_236525,co_puc_236525,atctn_r_renta_a_ser_B,atctn_r_renta_a_ser_V,atctn_r_renta_a_ser_DB,atctn_r_renta_a_ser_V,-1,-1,1,1
358,tax_rrenta_SERVI_43pas,,rRENserGENEn<,l10n_co_chart_template_generic,Sale,R REN Servicios en general; persona natural; no declarante,,-0.06,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_ser_B,atctn_r_renta_p_ser_V,atctn_r_renta_p_ser_DB,atctn_r_renta_p_ser_V,-1,-1,1,1
359,tax_rrenta_SERVI_43actext,,rRENserGENEn>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Servicios en general; persona natural; no declarante,,-0.06,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_ser_B,atctn_r_renta_ext_ser_V,atctn_r_renta_ext_ser_DB,atctn_r_renta_ext_ser_DV,-1,-1,1,1
360,tax_rrenta_SERVI_43actpf,,rRENserGENEn>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Servicios en general; persona natural; no declarante,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_ser_B,atctn_r_renta_pf_ser_V,atctn_r_renta_pf_ser_DB,atctn_r_renta_pf_ser_DV,-1,-1,1,1
361,tax_rrenta_SERVI_44act,,rRENserTEMP>,l10n_co_chart_template_generic,Purchase,R REN Servicios temporales de empleo (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT),,-0.01,,,,percent,co_puc_236525,co_puc_236525,atctn_r_renta_a_ser_B,atctn_r_renta_a_ser_V,atctn_r_renta_a_ser_DB,atctn_r_renta_a_ser_V,-1,-1,1,1
362,tax_rrenta_SERVI_44pas,,rRENserTEMP<,l10n_co_chart_template_generic,Sale,R REN Servicios temporales de empleo (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT),,-0.01,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_ser_B,atctn_r_renta_p_ser_V,atctn_r_renta_p_ser_DB,atctn_r_renta_p_ser_V,-1,-1,1,1
363,tax_rrenta_SERVI_44actext,,rRENserTEMP>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Servicios temporales de empleo (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT),,-0.01,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_ser_B,atctn_r_renta_ext_ser_V,atctn_r_renta_ext_ser_DB,atctn_r_renta_ext_ser_DV,-1,-1,1,1
364,tax_rrenta_SERVI_44actpf,,rRENserTEMP>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Servicios temporales de empleo (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT),,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_ser_B,atctn_r_renta_pf_ser_V,atctn_r_renta_pf_ser_DB,atctn_r_renta_pf_ser_DV,-1,-1,1,1
365,tax_rrenta_SERVI_44pasauto,,rRENserTEMP<AR,l10n_co_chart_template_generic,Sale,AR REN - Servicios temporales de empleo (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT),,1.0,,TRUE,,percent,,,,,,,,,,
365a,tax_rrenta_SERVI_44pasauto_ASU,,rRENserTEMP<AR\,l10n_co_chart_template_generic,Sale,AR REN - Servicios temporales de empleo (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT) ASIMUDO,,-0.01,tax_rrenta_SERVI_44pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ser_B,atctn_r_renta_ar_ser_V,atctn_r_renta_ar_ser_DB,atctn_r_renta_ar_ser_DV,-1,-1,1,1
365b,tax_rrenta_SERVI_44pasauto_CP,,rRENserTEMP<AR/,l10n_co_chart_template_generic,Sale,AR REN - Servicios temporales de empleo (la base será el 100% del A.I.U. siempre que sea mayor o igual a 4 UVT) CONTRAPARTIDA,,0.01,tax_rrenta_SERVI_44pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
366,tax_rrenta_SERVI_45act,,rRENserSISM>,l10n_co_chart_template_generic,Purchase,R REN Servicios de sísmica para el sector de hidrocarburos; declarante,,-0.06,,,,percent,co_puc_236525,co_puc_236525,atctn_r_renta_a_ser_B,atctn_r_renta_a_ser_V,atctn_r_renta_a_ser_DB,atctn_r_renta_a_ser_V,-1,-1,1,1
367,tax_rrenta_SERVI_45pas,,rRENserSISM<,l10n_co_chart_template_generic,Sale,R REN Servicios de sísmica para el sector de hidrocarburos; declarante,,-0.06,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_ser_B,atctn_r_renta_p_ser_V,atctn_r_renta_p_ser_DB,atctn_r_renta_p_ser_V,-1,-1,1,1
368,tax_rrenta_SERVI_45actext,,rRENserSISM>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Servicios de sísmica para el sector de hidrocarburos; declarante,,-0.06,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_ser_B,atctn_r_renta_ext_ser_V,atctn_r_renta_ext_ser_DB,atctn_r_renta_ext_ser_DV,-1,-1,1,1
369,tax_rrenta_SERVI_45actpf,,rRENserSISM>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Servicios de sísmica para el sector de hidrocarburos; declarante,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_ser_B,atctn_r_renta_pf_ser_V,atctn_r_renta_pf_ser_DB,atctn_r_renta_pf_ser_DV,-1,-1,1,1
370,tax_rrenta_SERVI_45pasauto,,rRENserSISM<AR,l10n_co_chart_template_generic,Sale,AR REN - Servicios de sísmica para el sector de hidrocarburos; declarante,,1.0,,TRUE,,percent,,,,,,,,,,
370a,tax_rrenta_SERVI_45pasauto_ASU,,rRENserSISM<AR\,l10n_co_chart_template_generic,Sale,AR REN - Servicios de sísmica para el sector de hidrocarburos; declarante ASIMUDO,,-0.06,tax_rrenta_SERVI_45pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ser_B,atctn_r_renta_ar_ser_V,atctn_r_renta_ar_ser_DB,atctn_r_renta_ar_ser_DV,-1,-1,1,1
370b,tax_rrenta_SERVI_45pasauto_CP,,rRENserSISM<AR/,l10n_co_chart_template_generic,Sale,AR REN - Servicios de sísmica para el sector de hidrocarburos; declarante CONTRAPARTIDA,,0.06,tax_rrenta_SERVI_45pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
